easting(x),northing(y),elevation(z)
220775.0,832825.0,441.3
220825.0,832825.0,471.7
220875.0,832825.0,504.8
220925.0,832825.0,534.5
220975.0,832825.0,555.8
221025.0,832825.0,578.6
221075.0,832825.0,600.7
221125.0,832825.0,621.2
221175.0,832825.0,640.3
221225.0,832825.0,657.6
221275.0,832825.0,670.3
221325.0,832825.0,695.4
221375.0,832825.0,724.7
221425.0,832825.0,746.0
221475.0,832825.0,743.4
221525.0,832825.0,732.3
221575.0,832825.0,715.5
221625.0,832825.0,709.6
221675.0,832825.0,700.4
221725.0,832825.0,686.4
221775.0,832825.0,677.6
221825.0,832825.0,661.1
221875.0,832825.0,641.6
221925.0,832825.0,620.5
221975.0,832825.0,605.3
222025.0,832825.0,590.3
222075.0,832825.0,586.1
222125.0,832825.0,578.5
222175.0,832825.0,563.1
222225.0,832825.0,547.5
222275.0,832825.0,535.7
222325.0,832825.0,526.1
222375.0,832825.0,520.2
222425.0,832825.0,510.1
222475.0,832825.0,500.2
222525.0,832825.0,495.1
222575.0,832825.0,490.5
222625.0,832825.0,481.8
222675.0,832825.0,482.7
222725.0,832825.0,487.0
222775.0,832825.0,491.6
222825.0,832825.0,487.7
222875.0,832825.0,491.1
222925.0,832825.0,496.7
222975.0,832825.0,502.6
223025.0,832825.0,508.0
223075.0,832825.0,513.3
223125.0,832825.0,515.1
223175.0,832825.0,516.9
223225.0,832825.0,506.0
223275.0,832825.0,497.7
223325.0,832825.0,498.9
223375.0,832825.0,501.2
223425.0,832825.0,494.1
223475.0,832825.0,492.6
223525.0,832825.0,487.7
223575.0,832825.0,477.0
223625.0,832825.0,461.5
223675.0,832825.0,439.8
223725.0,832825.0,437.3
223775.0,832825.0,432.3
223825.0,832825.0,417.8
223875.0,832825.0,413.2
223925.0,832825.0,403.0
223975.0,832825.0,398.6
224025.0,832825.0,394.6
224075.0,832825.0,394.0
224125.0,832825.0,388.7
224175.0,832825.0,382.7
224225.0,832825.0,380.9
224275.0,832825.0,384.2
224325.0,832825.0,382.6
224375.0,832825.0,367.0
224425.0,832825.0,346.6
224475.0,832825.0,338.7
224525.0,832825.0,319.2
224575.0,832825.0,306.6
224625.0,832825.0,295.7
224675.0,832825.0,284.8
224725.0,832825.0,276.2
224775.0,832825.0,270.8
224825.0,832825.0,264.1
224875.0,832825.0,255.0
224925.0,832825.0,245.6
224975.0,832825.0,233.4
225025.0,832825.0,222.6
225075.0,832825.0,206.3
225125.0,832825.0,208.1
225175.0,832825.0,214.9
225225.0,832825.0,210.6
225275.0,832825.0,211.5
225325.0,832825.0,208.4
225375.0,832825.0,205.1
225425.0,832825.0,196.6
225475.0,832825.0,192.5
225525.0,832825.0,191.1
225575.0,832825.0,192.8
225625.0,832825.0,193.5
225675.0,832825.0,194.6
225725.0,832825.0,194.8
225775.0,832825.0,194.0
225825.0,832825.0,194.0
225875.0,832825.0,195.3
225925.0,832825.0,194.9
225975.0,832825.0,195.8
226025.0,832825.0,201.3
226075.0,832825.0,212.4
226125.0,832825.0,226.8
226175.0,832825.0,240.4
226225.0,832825.0,257.7
226275.0,832825.0,252.1
226325.0,832825.0,240.9
226375.0,832825.0,235.9
226425.0,832825.0,234.5
226475.0,832825.0,240.9
226525.0,832825.0,249.0
226575.0,832825.0,255.9
226625.0,832825.0,253.7
226675.0,832825.0,251.4
226725.0,832825.0,256.4
226775.0,832825.0,272.1
226825.0,832825.0,290.0
226875.0,832825.0,305.8
226925.0,832825.0,307.6
226975.0,832825.0,303.6
227025.0,832825.0,301.0
227075.0,832825.0,295.7
227125.0,832825.0,279.0
227175.0,832825.0,259.9
227225.0,832825.0,248.9
227275.0,832825.0,242.5
227325.0,832825.0,235.1
227375.0,832825.0,229.6
227425.0,832825.0,222.1
227475.0,832825.0,211.8
227525.0,832825.0,203.0
227575.0,832825.0,196.5
227625.0,832825.0,196.6
227675.0,832825.0,194.8
227725.0,832825.0,189.2
227775.0,832825.0,185.2
227825.0,832825.0,184.5
227875.0,832825.0,183.4
227925.0,832825.0,184.1
227975.0,832825.0,183.5
228025.0,832825.0,183.8
228075.0,832825.0,182.8
228125.0,832825.0,185.4
228175.0,832825.0,193.5
228225.0,832825.0,203.0
228275.0,832825.0,213.3
228325.0,832825.0,225.1
228375.0,832825.0,233.3
228425.0,832825.0,244.5
228475.0,832825.0,260.3
228525.0,832825.0,274.1
228575.0,832825.0,275.8
228625.0,832825.0,278.9
228675.0,832825.0,283.4
228725.0,832825.0,289.3
228775.0,832825.0,298.0
228825.0,832825.0,311.9
228875.0,832825.0,314.0
228925.0,832825.0,306.6
228975.0,832825.0,316.7
229025.0,832825.0,317.9
229075.0,832825.0,319.8
229125.0,832825.0,331.2
229175.0,832825.0,342.6
229225.0,832825.0,344.0
229275.0,832825.0,350.2
229325.0,832825.0,355.8
229375.0,832825.0,360.8
229425.0,832825.0,362.9
229475.0,832825.0,361.9
229525.0,832825.0,369.6
229575.0,832825.0,373.0
229625.0,832825.0,378.2
229675.0,832825.0,373.8
229725.0,832825.0,368.1
229775.0,832825.0,368.1
229825.0,832825.0,374.5
229875.0,832825.0,386.7
229925.0,832825.0,377.3
229975.0,832825.0,368.8
200025.0,832775.0,271.6
200075.0,832775.0,285.2
200125.0,832775.0,293.8
200175.0,832775.0,302.4
200225.0,832775.0,311.7
200275.0,832775.0,319.9
200325.0,832775.0,328.9
200375.0,832775.0,344.7
200425.0,832775.0,362.2
200475.0,832775.0,367.6
200525.0,832775.0,390.7
200575.0,832775.0,402.6
200625.0,832775.0,418.9
200675.0,832775.0,443.6
200725.0,832775.0,471.7
200775.0,832775.0,502.1
200825.0,832775.0,536.9
200875.0,832775.0,573.2
200925.0,832775.0,607.3
200975.0,832775.0,641.1
201025.0,832775.0,674.2
201075.0,832775.0,705.7
201125.0,832775.0,720.8
201175.0,832775.0,734.0
201225.0,832775.0,741.2
201275.0,832775.0,746.4
201325.0,832775.0,729.7
201375.0,832775.0,711.3
201425.0,832775.0,691.6
201475.0,832775.0,673.0
201525.0,832775.0,656.0
201575.0,832775.0,648.5
201625.0,832775.0,630.0
201675.0,832775.0,608.1
201725.0,832775.0,598.6
201775.0,832775.0,593.0
201825.0,832775.0,592.3
201875.0,832775.0,596.6
201925.0,832775.0,611.8
201975.0,832775.0,628.6
202025.0,832775.0,637.9
202075.0,832775.0,644.5
202125.0,832775.0,648.2
202175.0,832775.0,649.8
202225.0,832775.0,656.9
202275.0,832775.0,651.9
202325.0,832775.0,646.8
202375.0,832775.0,645.8
202425.0,832775.0,640.4
202475.0,832775.0,639.1
202525.0,832775.0,636.2
202575.0,832775.0,640.3
202625.0,832775.0,650.0
202675.0,832775.0,664.8
202725.0,832775.0,676.3
202775.0,832775.0,667.9
202825.0,832775.0,661.4
202875.0,832775.0,657.5
202925.0,832775.0,653.2
202975.0,832775.0,641.9
203025.0,832775.0,632.0
203075.0,832775.0,624.9
203125.0,832775.0,624.1
203175.0,832775.0,630.8
203225.0,832775.0,633.4
203275.0,832775.0,629.2
203325.0,832775.0,627.1
203375.0,832775.0,621.6
203425.0,832775.0,629.2
203475.0,832775.0,615.9
203525.0,832775.0,584.2
203575.0,832775.0,545.8
203625.0,832775.0,522.9
203675.0,832775.0,505.4
203725.0,832775.0,480.3
203775.0,832775.0,463.5
203825.0,832775.0,455.2
203875.0,832775.0,445.5
203925.0,832775.0,441.5
203975.0,832775.0,440.5
204025.0,832775.0,435.3
204075.0,832775.0,432.8
204125.0,832775.0,436.1
204175.0,832775.0,439.5
204225.0,832775.0,444.6
204275.0,832775.0,457.8
204325.0,832775.0,469.6
204375.0,832775.0,486.5
204425.0,832775.0,510.2
204475.0,832775.0,546.2
204525.0,832775.0,577.9
204575.0,832775.0,605.9
204625.0,832775.0,636.7
204675.0,832775.0,647.5
204725.0,832775.0,640.8
204775.0,832775.0,642.9
204825.0,832775.0,649.0
204875.0,832775.0,655.6
204925.0,832775.0,668.0
204975.0,832775.0,696.6
205025.0,832775.0,729.4
205075.0,832775.0,755.9
205125.0,832775.0,785.7
205175.0,832775.0,821.2
205225.0,832775.0,850.2
205275.0,832775.0,866.7
205325.0,832775.0,849.9
205375.0,832775.0,812.1
205425.0,832775.0,786.0
205475.0,832775.0,757.5
205525.0,832775.0,742.5
205575.0,832775.0,732.6
205625.0,832775.0,713.3
205675.0,832775.0,708.2
205725.0,832775.0,713.5
205775.0,832775.0,725.8
205825.0,832775.0,732.6
205875.0,832775.0,746.5
205925.0,832775.0,765.6
205975.0,832775.0,776.3
206025.0,832775.0,791.5
206075.0,832775.0,814.6
206125.0,832775.0,840.9
206175.0,832775.0,832.2
206225.0,832775.0,821.9
206275.0,832775.0,795.9
206325.0,832775.0,774.2
206375.0,832775.0,764.4
206425.0,832775.0,768.8
206475.0,832775.0,765.6
206525.0,832775.0,764.5
206575.0,832775.0,766.3
206625.0,832775.0,772.5
206675.0,832775.0,776.9
206725.0,832775.0,773.7
206775.0,832775.0,770.4
206825.0,832775.0,763.0
206875.0,832775.0,750.5
206925.0,832775.0,728.4
206975.0,832775.0,678.9
207025.0,832775.0,647.7
207075.0,832775.0,615.6
207125.0,832775.0,580.1
207175.0,832775.0,547.8
207225.0,832775.0,522.5
207275.0,832775.0,500.0
207325.0,832775.0,476.4
207375.0,832775.0,457.1
207425.0,832775.0,441.8
207475.0,832775.0,423.7
207525.0,832775.0,408.4
207575.0,832775.0,397.1
207625.0,832775.0,388.8
207675.0,832775.0,383.9
207725.0,832775.0,375.5
207775.0,832775.0,370.5
207825.0,832775.0,363.9
207875.0,832775.0,361.3
207925.0,832775.0,360.1
207975.0,832775.0,363.2
208025.0,832775.0,369.5
208075.0,832775.0,376.9
208125.0,832775.0,387.9
208175.0,832775.0,407.5
208225.0,832775.0,426.3
208275.0,832775.0,443.7
208325.0,832775.0,465.3
208375.0,832775.0,490.2
208425.0,832775.0,507.5
208475.0,832775.0,515.9
208525.0,832775.0,544.5
208575.0,832775.0,563.2
208625.0,832775.0,577.5
208675.0,832775.0,585.4
208725.0,832775.0,594.0
208775.0,832775.0,601.6
208825.0,832775.0,613.2
208875.0,832775.0,628.0
208925.0,832775.0,646.0
208975.0,832775.0,669.1
209025.0,832775.0,694.2
209075.0,832775.0,730.4
209125.0,832775.0,763.1
209175.0,832775.0,780.1
209225.0,832775.0,807.3
209275.0,832775.0,831.6
209325.0,832775.0,850.7
209375.0,832775.0,868.9
209425.0,832775.0,883.7
209475.0,832775.0,897.6
209525.0,832775.0,911.2
209575.0,832775.0,925.5
209625.0,832775.0,940.2
209675.0,832775.0,955.8
209725.0,832775.0,970.2
209775.0,832775.0,984.3
209825.0,832775.0,997.6
209875.0,832775.0,1011.4
209925.0,832775.0,1024.4
209975.0,832775.0,1036.4
210025.0,832775.0,1044.7
210075.0,832775.0,1013.7
210125.0,832775.0,975.8
210175.0,832775.0,950.5
210225.0,832775.0,929.9
210275.0,832775.0,893.4
210325.0,832775.0,869.5
210375.0,832775.0,850.6
210425.0,832775.0,825.0
210475.0,832775.0,808.9
210525.0,832775.0,807.1
210575.0,832775.0,807.1
210625.0,832775.0,789.3
210675.0,832775.0,770.7
210725.0,832775.0,746.8
210775.0,832775.0,746.8
210825.0,832775.0,746.8
210875.0,832775.0,757.4
210925.0,832775.0,768.0
210975.0,832775.0,769.3
211025.0,832775.0,770.2
211075.0,832775.0,764.3
211125.0,832775.0,744.5
211175.0,832775.0,723.1
211225.0,832775.0,697.6
211275.0,832775.0,663.0
211325.0,832775.0,646.4
211375.0,832775.0,639.8
211425.0,832775.0,634.4
211475.0,832775.0,627.8
211525.0,832775.0,618.2
211575.0,832775.0,608.6
211625.0,832775.0,591.0
211675.0,832775.0,609.4
211725.0,832775.0,624.3
211775.0,832775.0,636.3
211825.0,832775.0,646.8
211875.0,832775.0,656.5
211925.0,832775.0,667.7
211975.0,832775.0,691.1
212025.0,832775.0,720.1
212075.0,832775.0,747.2
212125.0,832775.0,778.5
212175.0,832775.0,809.2
212225.0,832775.0,841.3
212275.0,832775.0,868.5
212325.0,832775.0,883.8
212375.0,832775.0,893.4
212425.0,832775.0,902.0
212475.0,832775.0,906.2
212525.0,832775.0,908.5
212575.0,832775.0,911.7
212625.0,832775.0,912.6
212675.0,832775.0,911.7
212725.0,832775.0,903.7
212775.0,832775.0,895.9
212825.0,832775.0,888.0
212875.0,832775.0,875.9
212925.0,832775.0,863.3
212975.0,832775.0,846.5
213025.0,832775.0,828.8
213075.0,832775.0,817.6
213125.0,832775.0,811.6
213175.0,832775.0,805.5
213225.0,832775.0,798.2
213275.0,832775.0,791.9
213325.0,832775.0,782.6
213375.0,832775.0,770.8
213425.0,832775.0,742.6
213475.0,832775.0,707.4
213525.0,832775.0,669.4
213575.0,832775.0,616.6
213625.0,832775.0,592.9
213675.0,832775.0,579.1
213725.0,832775.0,553.3
213775.0,832775.0,540.7
213825.0,832775.0,527.6
213875.0,832775.0,523.8
213925.0,832775.0,512.8
213975.0,832775.0,503.3
214025.0,832775.0,490.8
214075.0,832775.0,482.9
214125.0,832775.0,488.1
214175.0,832775.0,497.9
214225.0,832775.0,515.4
214275.0,832775.0,529.2
214325.0,832775.0,540.7
214375.0,832775.0,549.6
214425.0,832775.0,560.1
214475.0,832775.0,573.8
214525.0,832775.0,589.9
214575.0,832775.0,612.2
214625.0,832775.0,636.2
214675.0,832775.0,661.1
214725.0,832775.0,690.7
214775.0,832775.0,716.5
214825.0,832775.0,743.7
214875.0,832775.0,769.5
214925.0,832775.0,792.6
214975.0,832775.0,810.9
215025.0,832775.0,827.9
215075.0,832775.0,838.9
215125.0,832775.0,851.5
215175.0,832775.0,859.6
215225.0,832775.0,866.8
215275.0,832775.0,871.4
215325.0,832775.0,878.5
215375.0,832775.0,884.9
215425.0,832775.0,890.1
215475.0,832775.0,894.3
215525.0,832775.0,898.9
215575.0,832775.0,902.6
215625.0,832775.0,905.1
215675.0,832775.0,907.7
215725.0,832775.0,908.7
215775.0,832775.0,907.5
215825.0,832775.0,905.7
215875.0,832775.0,900.7
215925.0,832775.0,876.7
215975.0,832775.0,847.3
216025.0,832775.0,829.9
216075.0,832775.0,808.4
216125.0,832775.0,783.9
216175.0,832775.0,770.9
216225.0,832775.0,745.8
216275.0,832775.0,725.8
216325.0,832775.0,714.6
216375.0,832775.0,687.9
216425.0,832775.0,655.5
216475.0,832775.0,614.5
216525.0,832775.0,580.2
216575.0,832775.0,568.6
216625.0,832775.0,561.5
216675.0,832775.0,557.3
216725.0,832775.0,556.8
216775.0,832775.0,563.1
216825.0,832775.0,570.2
216875.0,832775.0,572.1
216925.0,832775.0,579.1
216975.0,832775.0,582.3
217025.0,832775.0,585.2
217075.0,832775.0,587.9
217125.0,832775.0,589.0
217175.0,832775.0,588.3
217225.0,832775.0,586.1
217275.0,832775.0,585.7
217325.0,832775.0,588.8
217375.0,832775.0,587.9
217425.0,832775.0,584.9
217475.0,832775.0,582.5
217525.0,832775.0,579.8
217575.0,832775.0,575.6
217625.0,832775.0,573.8
217675.0,832775.0,570.6
217725.0,832775.0,567.3
217775.0,832775.0,554.0
217825.0,832775.0,545.2
217875.0,832775.0,555.7
217925.0,832775.0,555.8
217975.0,832775.0,562.7
218025.0,832775.0,567.0
218075.0,832775.0,573.7
218125.0,832775.0,581.3
218175.0,832775.0,591.5
218225.0,832775.0,606.8
218275.0,832775.0,624.2
218325.0,832775.0,641.8
218375.0,832775.0,659.0
218425.0,832775.0,676.7
218475.0,832775.0,688.4
218525.0,832775.0,701.5
218575.0,832775.0,709.3
218625.0,832775.0,718.3
218675.0,832775.0,730.4
218725.0,832775.0,738.2
218775.0,832775.0,745.4
218825.0,832775.0,750.1
218875.0,832775.0,754.4
218925.0,832775.0,757.9
218975.0,832775.0,758.8
219025.0,832775.0,757.1
219075.0,832775.0,754.7
219125.0,832775.0,753.6
219175.0,832775.0,747.4
219225.0,832775.0,735.8
219275.0,832775.0,725.7
219325.0,832775.0,709.4
219375.0,832775.0,690.3
219425.0,832775.0,682.1
219475.0,832775.0,665.7
219525.0,832775.0,647.9
219575.0,832775.0,626.7
219625.0,832775.0,608.4
219675.0,832775.0,597.6
219725.0,832775.0,578.8
219775.0,832775.0,563.4
219825.0,832775.0,548.4
219875.0,832775.0,534.5
219925.0,832775.0,519.2
219975.0,832775.0,503.2
220025.0,832775.0,490.9
220075.0,832775.0,480.3
220125.0,832775.0,469.4
220175.0,832775.0,458.2
220225.0,832775.0,444.4
220275.0,832775.0,428.1
220325.0,832775.0,408.5
220375.0,832775.0,389.9
220425.0,832775.0,373.9
220475.0,832775.0,363.6
220525.0,832775.0,357.8
220575.0,832775.0,356.5
220625.0,832775.0,363.1
220675.0,832775.0,377.8
220725.0,832775.0,400.8
220775.0,832775.0,426.8
220825.0,832775.0,456.4
220875.0,832775.0,488.3
220925.0,832775.0,519.5
220975.0,832775.0,545.7
221025.0,832775.0,570.1
221075.0,832775.0,591.1
221125.0,832775.0,611.5
221175.0,832775.0,632.2
221225.0,832775.0,649.0
221275.0,832775.0,664.6
221325.0,832775.0,689.8
221375.0,832775.0,715.1
221425.0,832775.0,732.8
221475.0,832775.0,729.0
221525.0,832775.0,721.7
221575.0,832775.0,705.3
221625.0,832775.0,696.6
221675.0,832775.0,690.5
221725.0,832775.0,681.6
221775.0,832775.0,663.8
221825.0,832775.0,646.8
221875.0,832775.0,635.1
221925.0,832775.0,612.1
221975.0,832775.0,590.0
222025.0,832775.0,570.9
222075.0,832775.0,574.4
222125.0,832775.0,566.1
222175.0,832775.0,546.9
222225.0,832775.0,532.3
222275.0,832775.0,519.8
222325.0,832775.0,514.1
222375.0,832775.0,504.2
222425.0,832775.0,493.2
222475.0,832775.0,490.6
222525.0,832775.0,484.8
222575.0,832775.0,479.1
222625.0,832775.0,473.6
222675.0,832775.0,472.3
222725.0,832775.0,477.9
222775.0,832775.0,475.9
222825.0,832775.0,477.4
222875.0,832775.0,481.7
222925.0,832775.0,488.4
222975.0,832775.0,496.2
223025.0,832775.0,498.4
223075.0,832775.0,500.5
223125.0,832775.0,497.8
223175.0,832775.0,494.5
223225.0,832775.0,486.7
223275.0,832775.0,477.6
223325.0,832775.0,478.1
223375.0,832775.0,481.9
223425.0,832775.0,479.7
223475.0,832775.0,479.2
223525.0,832775.0,473.7
223575.0,832775.0,451.6
223625.0,832775.0,433.3
223675.0,832775.0,416.9
223725.0,832775.0,412.0
223775.0,832775.0,403.8
223825.0,832775.0,398.6
223875.0,832775.0,397.0
223925.0,832775.0,389.3
223975.0,832775.0,386.2
224025.0,832775.0,367.3
224075.0,832775.0,373.5
224125.0,832775.0,375.7
224175.0,832775.0,384.0
224225.0,832775.0,373.3
224275.0,832775.0,361.2
224325.0,832775.0,358.3
224375.0,832775.0,340.2
224425.0,832775.0,320.8
224475.0,832775.0,314.3
224525.0,832775.0,303.7
224575.0,832775.0,295.2
224625.0,832775.0,286.1
224675.0,832775.0,275.9
224725.0,832775.0,269.3
224775.0,832775.0,261.5
224825.0,832775.0,254.8
224875.0,832775.0,249.2
224925.0,832775.0,235.5
224975.0,832775.0,225.6
225025.0,832775.0,208.1
225075.0,832775.0,203.9
225125.0,832775.0,205.2
225175.0,832775.0,210.9
225225.0,832775.0,208.9
225275.0,832775.0,208.1
225325.0,832775.0,209.7
225375.0,832775.0,207.7
225425.0,832775.0,198.2
225475.0,832775.0,191.7
225525.0,832775.0,191.1
225575.0,832775.0,192.8
225625.0,832775.0,195.8
225675.0,832775.0,199.2
225725.0,832775.0,198.7
225775.0,832775.0,198.0
225825.0,832775.0,196.8
225875.0,832775.0,197.8
225925.0,832775.0,197.4
225975.0,832775.0,199.2
226025.0,832775.0,210.6
226075.0,832775.0,222.1
226125.0,832775.0,234.8
226175.0,832775.0,249.5
226225.0,832775.0,267.6
226275.0,832775.0,259.4
226325.0,832775.0,249.6
226375.0,832775.0,247.7
226425.0,832775.0,245.3
226475.0,832775.0,250.7
226525.0,832775.0,258.7
226575.0,832775.0,265.6
226625.0,832775.0,267.8
226675.0,832775.0,265.6
226725.0,832775.0,269.5
226775.0,832775.0,284.7
226825.0,832775.0,303.4
226875.0,832775.0,322.8
226925.0,832775.0,327.0
226975.0,832775.0,322.8
227025.0,832775.0,326.8
227075.0,832775.0,322.2
227125.0,832775.0,302.0
227175.0,832775.0,281.1
227225.0,832775.0,264.1
227275.0,832775.0,251.8
227325.0,832775.0,240.2
227375.0,832775.0,234.1
227425.0,832775.0,224.0
227475.0,832775.0,215.8
227525.0,832775.0,207.3
227575.0,832775.0,201.7
227625.0,832775.0,198.8
227675.0,832775.0,199.4
227725.0,832775.0,193.7
227775.0,832775.0,189.3
227825.0,832775.0,189.8
227875.0,832775.0,189.0
227925.0,832775.0,189.3
227975.0,832775.0,189.5
228025.0,832775.0,189.8
228075.0,832775.0,192.0
228125.0,832775.0,196.1
228175.0,832775.0,202.5
228225.0,832775.0,213.7
228275.0,832775.0,223.8
228325.0,832775.0,235.4
228375.0,832775.0,251.7
228425.0,832775.0,258.7
228475.0,832775.0,268.1
228525.0,832775.0,279.6
228575.0,832775.0,284.1
228625.0,832775.0,289.6
228675.0,832775.0,294.3
228725.0,832775.0,300.7
228775.0,832775.0,308.5
228825.0,832775.0,319.4
228875.0,832775.0,321.6
228925.0,832775.0,323.6
228975.0,832775.0,332.2
229025.0,832775.0,335.9
229075.0,832775.0,338.5
229125.0,832775.0,348.7
229175.0,832775.0,358.5
229225.0,832775.0,364.4
229275.0,832775.0,365.5
229325.0,832775.0,366.2
229375.0,832775.0,367.8
229425.0,832775.0,370.5
229475.0,832775.0,370.1
229525.0,832775.0,367.1
229575.0,832775.0,372.8
229625.0,832775.0,383.3
229675.0,832775.0,384.6
229725.0,832775.0,368.1
229775.0,832775.0,368.1
229825.0,832775.0,376.4
229875.0,832775.0,379.0
229925.0,832775.0,373.7
229975.0,832775.0,367.6
200025.0,832725.0,266.2
200075.0,832725.0,276.4
200125.0,832725.0,286.8
200175.0,832725.0,293.4
200225.0,832725.0,302.0
200275.0,832725.0,310.8
200325.0,832725.0,325.1
200375.0,832725.0,342.2
200425.0,832725.0,350.6
200475.0,832725.0,362.0
200525.0,832725.0,383.2
200575.0,832725.0,397.1
200625.0,832725.0,412.2
200675.0,832725.0,438.8
200725.0,832725.0,466.7
200775.0,832725.0,503.7
200825.0,832725.0,533.8
200875.0,832725.0,570.6
200925.0,832725.0,607.3
200975.0,832725.0,639.5
201025.0,832725.0,672.0
201075.0,832725.0,702.4
201125.0,832725.0,725.2
201175.0,832725.0,743.0
201225.0,832725.0,751.4
201275.0,832725.0,756.6
201325.0,832725.0,741.2
201375.0,832725.0,724.8
201425.0,832725.0,710.8
201475.0,832725.0,685.7
201525.0,832725.0,673.8
201575.0,832725.0,660.9
201625.0,832725.0,642.6
201675.0,832725.0,625.0
201725.0,832725.0,614.3
201775.0,832725.0,612.5
201825.0,832725.0,608.9
201875.0,832725.0,609.6
201925.0,832725.0,620.9
201975.0,832725.0,629.0
202025.0,832725.0,634.0
202075.0,832725.0,639.6
202125.0,832725.0,646.7
202175.0,832725.0,650.4
202225.0,832725.0,656.7
202275.0,832725.0,662.3
202325.0,832725.0,663.7
202375.0,832725.0,654.9
202425.0,832725.0,651.4
202475.0,832725.0,645.0
202525.0,832725.0,644.7
202575.0,832725.0,651.2
202625.0,832725.0,664.9
202675.0,832725.0,674.3
202725.0,832725.0,675.5
202775.0,832725.0,667.7
202825.0,832725.0,661.9
202875.0,832725.0,662.9
202925.0,832725.0,653.8
202975.0,832725.0,644.1
203025.0,832725.0,634.1
203075.0,832725.0,628.5
203125.0,832725.0,627.5
203175.0,832725.0,628.4
203225.0,832725.0,630.1
203275.0,832725.0,630.3
203325.0,832725.0,624.9
203375.0,832725.0,621.6
203425.0,832725.0,626.6
203475.0,832725.0,625.8
203525.0,832725.0,598.6
203575.0,832725.0,564.8
203625.0,832725.0,538.1
203675.0,832725.0,510.8
203725.0,832725.0,484.4
203775.0,832725.0,469.9
203825.0,832725.0,461.4
203875.0,832725.0,451.0
203925.0,832725.0,447.8
203975.0,832725.0,446.0
204025.0,832725.0,440.6
204075.0,832725.0,436.1
204125.0,832725.0,440.0
204175.0,832725.0,444.7
204225.0,832725.0,453.4
204275.0,832725.0,467.3
204325.0,832725.0,484.5
204375.0,832725.0,504.9
204425.0,832725.0,536.9
204475.0,832725.0,574.9
204525.0,832725.0,598.6
204575.0,832725.0,634.6
204625.0,832725.0,667.8
