Total Deer,Total Wolves,Total Deer Killed,Weekly Deer Killed,Deer per Wolf,Weekly Deer Births,Weekly Deer Natural Deaths,Weekly Wolf Births,Weekly Wolf Natural Deaths,Number of Packs,Number of Herds,Week,Year,Run,Extinction
11252,55,2030,9,204.5818181818182,31,21,0,0,7,455,153.5,2.951923076923077,0,True
11238,55,2039,9,204.3272727272727,17,22,0,0,7,455,154.0,2.9615384615384617,0,True
11242,55,2045,6,204.4,26,16,0,0,7,455,154.5,2.9711538461538463,0,True
11232,55,2052,7,204.21818181818182,18,21,0,0,7,455,155.0,2.980769230769231,0,True
11235,55,2060,8,204.27272727272728,28,17,0,0,7,455,155.5,2.9903846153846154,0,True
11249,55,2067,7,204.52727272727273,38,17,0,0,7,455,156.0,3.0,0,True
11239,55,2074,7,204.34545454545454,16,19,0,0,7,455,156.5,3.0096153846153846,0,True
11231,55,2082,8,204.2,25,25,0,0,7,455,157.0,3.019230769230769,0,True
11206,56,2090,8,200.10714285714286,13,30,1,0,7,455,157.5,3.0288461538461537,0,True
11196,56,2100,10,199.92857142857142,22,22,0,0,7,455,158.0,3.0384615384615383,0,True
11198,56,2110,10,199.96428571428572,36,24,0,0,7,455,158.5,3.048076923076923,0,True
11191,56,2118,8,199.83928571428572,27,26,0,0,7,455,159.0,3.0576923076923075,0,True
11195,56,2126,8,199.91071428571428,29,17,0,0,7,455,159.5,3.0673076923076925,0,True
11192,56,2133,7,199.85714285714286,22,18,0,0,7,455,160.0,3.076923076923077,0,True
11189,56,2137,4,199.80357142857142,20,19,0,0,7,455,160.5,3.0865384615384617,0,True
11188,56,2144,7,199.78571428571428,28,22,0,0,7,455,161.0,3.0961538461538463,0,True
11185,56,2152,8,199.73214285714286,30,25,0,0,7,455,161.5,3.105769230769231,0,True
11185,56,2159,7,199.73214285714286,26,19,0,0,7,455,162.0,3.1153846153846154,0,True
11191,56,2164,5,199.83928571428572,32,21,0,0,7,455,162.5,3.125,0,True
11193,56,2173,9,199.875,30,19,0,0,7,455,163.0,3.1346153846153846,0,True
11196,56,2177,4,199.92857142857142,25,18,0,0,7,455,163.5,3.144230769230769,0,True
11196,56,2184,7,199.92857142857142,23,16,0,0,7,455,164.0,3.1538461538461537,0,True
11192,56,2191,7,199.85714285714286,21,18,0,0,7,455,164.5,3.1634615384615383,0,True
11182,56,2197,6,199.67857142857142,18,22,0,0,7,455,165.0,3.173076923076923,0,True
11171,56,2205,8,199.48214285714286,17,20,0,0,7,455,165.5,3.1826923076923075,0,True
11168,56,2214,9,199.42857142857142,30,24,0,0,7,455,166.0,3.1923076923076925,0,True
11158,56,2216,2,199.25,15,23,0,0,7,455,166.5,3.201923076923077,0,True
11159,56,2222,6,199.26785714285714,29,22,0,0,7,455,167.0,3.2115384615384617,0,True
11151,56,2230,8,199.125,26,26,0,0,7,454,167.5,3.2211538461538463,0,True
11150,56,2237,7,199.10714285714286,26,20,0,0,7,454,168.0,3.230769230769231,0,True
11153,56,2243,6,199.16071428571428,27,18,0,0,7,454,168.5,3.2403846153846154,0,True
11147,56,2251,8,199.05357142857142,24,22,0,0,7,454,169.0,3.25,0,True
11145,56,2260,9,199.01785714285714,27,20,0,0,7,454,169.5,3.2596153846153846,0,True
11130,55,2267,7,202.36363636363637,18,26,0,1,7,454,170.0,3.269230769230769,0,True
11134,55,2273,6,202.43636363636364,31,21,0,0,7,454,170.5,3.2788461538461537,0,True
11131,55,2281,8,202.38181818181818,23,18,0,0,7,454,171.0,3.2884615384615383,0,True
11134,55,2287,6,202.43636363636364,27,18,0,0,7,454,171.5,3.298076923076923,0,True
11142,55,2295,8,202.5818181818182,30,14,0,0,7,454,172.0,3.3076923076923075,0,True
11140,55,2303,8,202.54545454545453,27,21,0,0,7,454,172.5,3.3173076923076925,0,True
11125,55,2312,9,202.27272727272728,16,22,0,0,7,454,173.0,3.326923076923077,0,True
11128,55,2319,7,202.3272727272727,31,21,0,0,7,454,173.5,3.3365384615384617,0,True
11124,54,2329,10,206.0,24,18,0,1,7,454,174.0,3.3461538461538463,0,True
11109,54,2334,5,205.72222222222223,19,29,0,0,7,454,174.5,3.355769230769231,0,True
11110,54,2339,5,205.74074074074073,20,14,0,0,7,454,175.0,3.3653846153846154,0,True
11111,54,2348,9,205.75925925925927,23,13,0,0,7,454,175.5,3.375,0,True
11117,54,2353,5,205.87037037037038,33,22,0,0,7,454,176.0,3.3846153846153846,0,True
11109,54,2362,9,205.72222222222223,23,22,0,0,7,454,176.5,3.394230769230769,0,True
11111,54,2368,6,205.75925925925927,28,20,0,0,7,454,177.0,3.4038461538461537,0,True
11111,54,2375,7,205.75925925925927,23,16,0,0,7,454,177.5,3.4134615384615383,0,True
11101,54,2383,8,205.57407407407408,22,24,0,0,7,453,178.0,3.423076923076923,0,True
11106,54,2389,6,205.66666666666666,26,15,0,0,7,453,178.5,3.4326923076923075,0,True
11108,54,2397,8,205.7037037037037,30,20,0,0,7,453,179.0,3.4423076923076925,0,True
11104,55,2406,9,201.8909090909091,28,23,1,0,7,453,179.5,3.451923076923077,0,True
11108,55,2411,5,201.96363636363637,27,18,0,0,7,453,180.0,3.4615384615384617,0,True
11097,55,2419,8,201.76363636363635,25,28,0,0,7,453,180.5,3.4711538461538463,0,True
11107,54,2427,8,205.6851851851852,28,10,0,1,7,453,181.0,3.480769230769231,0,True
11116,54,2433,6,205.85185185185185,31,16,0,0,7,453,181.5,3.4903846153846154,0,True
11102,54,2440,7,205.59259259259258,22,29,0,0,7,453,182.0,3.5,0,True
11097,54,2449,9,205.5,24,20,0,0,7,453,182.5,3.5096153846153846,0,True
11093,54,2457,8,205.42592592592592,21,17,0,0,7,453,183.0,3.519230769230769,0,True
11093,54,2463,6,205.42592592592592,21,15,0,0,7,453,183.5,3.5288461538461537,0,True
11094,54,2472,9,205.44444444444446,29,19,0,0,7,453,184.0,3.5384615384615383,0,True
11087,54,2479,7,205.3148148148148,22,22,0,0,7,453,184.5,3.548076923076923,0,True
11070,54,2487,8,205.0,16,25,0,0,7,453,185.0,3.5576923076923075,0,True
11070,54,2496,9,205.0,31,22,0,0,7,453,185.5,3.5673076923076925,0,True
11070,54,2505,9,205.0,26,17,0,0,7,453,186.0,3.576923076923077,0,True
11079,54,2509,4,205.16666666666666,30,17,0,0,7,453,186.5,3.5865384615384617,0,True
11076,54,2515,6,205.11111111111111,23,20,0,0,7,453,187.0,3.5961538461538463,0,True
11081,54,2522,7,205.2037037037037,28,16,0,0,7,453,187.5,3.605769230769231,0,True
11064,54,2528,6,204.88888888888889,18,29,0,0,7,453,188.0,3.6153846153846154,0,True
11079,55,2534,6,201.43636363636364,33,12,1,0,7,453,188.5,3.625,0,True
11079,55,2542,8,201.43636363636364,25,17,0,0,7,453,189.0,3.6346153846153846,0,True
11069,55,2550,8,201.25454545454545,20,22,0,0,7,453,189.5,3.644230769230769,0,True
11074,55,2557,7,201.34545454545454,31,19,0,0,7,453,190.0,3.6538461538461537,0,True
11064,55,2566,9,201.16363636363636,24,25,0,0,7,453,190.5,3.6634615384615383,0,True
11054,55,2573,7,200.98181818181817,21,24,0,0,7,453,191.0,3.673076923076923,0,True
11048,55,2579,6,200.87272727272727,23,23,0,0,7,453,191.5,3.6826923076923075,0,True
11057,55,2588,9,201.03636363636363,32,14,0,0,7,453,192.0,3.6923076923076925,0,True
11057,55,2596,8,201.03636363636363,24,16,0,0,7,453,192.5,3.701923076923077,0,True
11056,55,2603,7,201.01818181818183,25,19,0,0,7,453,193.0,3.7115384615384617,0,True
11061,55,2609,6,201.1090909090909,24,13,0,0,7,453,193.5,3.7211538461538463,0,True
11066,55,2614,5,201.2,27,17,0,0,7,453,194.0,3.730769230769231,0,True
11060,55,2623,9,201.0909090909091,23,20,0,0,7,453,194.5,3.7403846153846154,0,True
11058,55,2629,6,201.05454545454546,24,20,0,0,7,453,195.0,3.75,0,True
11047,56,2637,8,197.26785714285714,20,23,1,0,7,453,195.5,3.7596153846153846,0,True
11038,55,2645,8,200.6909090909091,19,20,0,1,7,453,196.0,3.769230769230769,0,True
11040,55,2648,3,200.72727272727272,26,21,0,0,7,453,196.5,3.7788461538461537,0,True
11035,55,2656,8,200.63636363636363,27,24,0,0,7,453,197.0,3.7884615384615383,0,True
11019,55,2667,11,200.34545454545454,25,30,0,0,7,453,197.5,3.798076923076923,0,True
11027,56,2672,5,196.91071428571428,27,14,1,0,7,453,198.0,3.8076923076923075,0,True
11031,56,2679,7,196.98214285714286,34,23,0,0,7,453,198.5,3.8173076923076925,0,True
11035,56,2685,6,197.05357142857142,26,16,0,0,7,453,199.0,3.826923076923077,0,True
11043,56,2689,4,197.19642857142858,32,20,0,0,7,453,199.5,3.8365384615384617,0,True
11048,56,2696,7,197.28571428571428,26,14,0,0,7,453,200.0,3.8461538461538463,0,True
11043,56,2704,8,197.19642857142858,21,18,0,0,7,453,200.5,3.855769230769231,0,True
11047,56,2712,8,197.26785714285714,35,23,0,0,7,453,201.0,3.8653846153846154,0,True
11045,56,2720,8,197.23214285714286,23,17,0,0,7,453,201.5,3.875,0,True
11036,56,2727,7,197.07142857142858,26,28,0,0,7,452,202.0,3.8846153846153846,0,True
11047,56,2735,8,197.26785714285714,40,21,0,0,7,452,202.5,3.894230769230769,0,True
11048,56,2742,7,197.28571428571428,29,21,0,0,7,452,203.0,3.9038461538461537,0,True
11047,56,2748,6,197.26785714285714,22,17,0,0,7,452,203.5,3.9134615384615383,0,True
11052,56,2754,6,197.35714285714286,27,16,0,0,7,452,204.0,3.923076923076923,0,True
11048,57,2761,7,193.82456140350877,27,24,1,0,7,452,204.5,3.9326923076923075,0,True
11052,57,2765,4,193.89473684210526,26,18,0,0,7,452,205.0,3.9423076923076925,0,True
11048,57,2773,8,193.82456140350877,21,17,0,0,7,452,205.5,3.951923076923077,0,True
11051,57,2780,7,193.87719298245614,25,15,0,0,7,452,206.0,3.9615384615384617,0,True
11053,57,2784,4,193.91228070175438,23,17,0,0,7,452,206.5,3.9711538461538463,0,True
11051,57,2793,9,193.87719298245614,23,16,0,0,7,452,207.0,3.980769230769231,0,True
11051,57,2799,6,193.87719298245614,22,16,0,0,7,452,207.5,3.9903846153846154,0,True
11047,57,2808,9,193.80701754385964,26,21,0,0,7,451,208.0,4.0,0,True
11053,56,2815,7,197.375,29,16,0,1,7,451,208.5,4.009615384615385,0,True
11044,56,2821,6,197.21428571428572,25,28,0,0,7,451,209.0,4.019230769230769,0,True
11044,56,2831,10,197.21428571428572,25,15,0,0,7,451,209.5,4.028846153846154,0,True
11031,56,2842,11,196.98214285714286,19,21,0,0,7,451,210.0,4.038461538461538,0,True
11016,56,2849,7,196.71428571428572,17,25,0,0,7,451,210.5,4.048076923076923,0,True
11020,56,2858,9,196.78571428571428,31,18,0,0,7,450,211.0,4.0576923076923075,0,True
11015,55,2867,9,200.27272727272728,24,20,0,1,7,450,211.5,4.0673076923076925,0,True
11032,55,2870,3,200.5818181818182,31,11,0,0,7,450,212.0,4.076923076923077,0,True
11016,55,2877,7,200.29090909090908,17,26,0,0,7,450,212.5,4.086538461538462,0,True
11011,55,2886,9,200.2,25,21,0,0,7,450,213.0,4.096153846153846,0,True
11013,55,2891,5,200.23636363636365,28,21,0,0,7,450,213.5,4.105769230769231,0,True
10995,55,2898,7,199.9090909090909,22,33,0,0,7,450,214.0,4.115384615384615,0,True
10998,55,2902,4,199.96363636363637,15,8,0,0,7,450,214.5,4.125,0,True
10999,55,2909,7,199.98181818181817,32,24,0,0,7,450,215.0,4.134615384615385,0,True
11003,55,2916,7,200.05454545454546,32,21,0,0,7,450,215.5,4.144230769230769,0,True
11002,55,2920,4,200.03636363636363,24,21,0,0,7,450,216.0,4.153846153846154,0,True
11003,55,2930,10,200.05454545454546,27,16,0,0,7,450,216.5,4.163461538461538,0,True
11006,55,2936,6,200.1090909090909,22,13,0,0,7,450,217.0,4.173076923076923,0,True
11007,55,2942,6,200.12727272727273,23,16,0,0,7,450,217.5,4.1826923076923075,0,True
11010,55,2948,6,200.1818181818182,24,15,0,0,7,450,218.0,4.1923076923076925,0,True
11018,55,2955,7,200.3272727272727,30,15,0,0,7,450,218.5,4.201923076923077,0,True
11006,56,2962,7,196.53571428571428,18,23,1,0,7,450,219.0,4.211538461538462,0,True
10997,56,2970,8,196.375,22,23,0,0,7,450,219.5,4.221153846153846,0,True
10993,56,2976,6,196.30357142857142,21,19,0,0,7,450,220.0,4.230769230769231,0,True
10999,56,2984,8,196.41071428571428,30,16,0,0,7,450,220.5,4.240384615384615,0,True
10992,56,2992,8,196.28571428571428,26,25,0,0,7,450,221.0,4.25,0,True
10987,56,3000,8,196.19642857142858,24,21,0,0,7,449,221.5,4.259615384615385,0,True
10978,56,3002,2,196.03571428571428,14,21,0,0,7,449,222.0,4.269230769230769,0,True
10972,56,3007,5,195.92857142857142,22,23,0,0,7,449,222.5,4.278846153846154,0,True
10971,57,3010,3,192.47368421052633,22,20,1,0,7,448,223.0,4.288461538461538,0,True
10964,57,3016,6,192.35087719298247,23,24,0,0,7,448,223.5,4.298076923076923,0,True
10965,57,3023,7,192.3684210526316,20,12,0,0,7,448,224.0,4.3076923076923075,0,True
10964,57,3033,10,192.35087719298247,23,14,0,0,7,448,224.5,4.3173076923076925,0,True
10961,57,3038,5,192.2982456140351,20,18,0,0,7,448,225.0,4.326923076923077,0,True
10961,57,3046,8,192.2982456140351,27,19,0,0,7,448,225.5,4.336538461538462,0,True
10967,57,3053,7,192.40350877192984,22,9,0,0,7,448,226.0,4.346153846153846,0,True
10965,57,3060,7,192.3684210526316,27,22,0,0,7,448,226.5,4.355769230769231,0,True
10953,57,3064,4,192.1578947368421,21,29,0,0,7,448,227.0,4.365384615384615,0,True
10963,57,3068,4,192.33333333333334,29,15,0,0,7,448,227.5,4.375,0,True
10954,57,3076,8,192.17543859649123,25,26,0,0,7,448,228.0,4.384615384615385,0,True
10955,57,3082,6,192.19298245614036,21,14,0,0,7,448,228.5,4.394230769230769,0,True
10946,57,3090,8,192.03508771929825,19,20,0,0,7,448,229.0,4.403846153846154,0,True
10955,57,3094,4,192.19298245614036,26,13,0,0,7,448,229.5,4.413461538461538,0,True
10952,57,3101,7,192.140350877193,17,13,0,0,7,448,230.0,4.423076923076923,0,True
10953,57,3110,9,192.1578947368421,29,19,0,0,7,448,230.5,4.4326923076923075,0,True
10937,57,3116,6,191.87719298245614,22,32,0,0,7,447,231.0,4.4423076923076925,0,True
10939,57,3122,6,191.91228070175438,25,17,0,0,7,447,231.5,4.451923076923077,0,True
10934,57,3129,7,191.82456140350877,20,18,0,0,7,447,232.0,4.461538461538462,0,True
10943,57,3131,2,191.98245614035088,26,15,0,0,7,447,232.5,4.471153846153846,0,True
10926,57,3140,9,191.68421052631578,21,29,0,0,7,447,233.0,4.480769230769231,0,True
10921,57,3146,6,191.59649122807016,21,20,0,0,7,447,233.5,4.490384615384615,0,True
10926,57,3154,8,191.68421052631578,30,17,0,0,7,447,234.0,4.5,0,True
10922,57,3162,8,191.6140350877193,22,18,0,0,7,447,234.5,4.509615384615385,0,True
10925,57,3169,7,191.66666666666666,28,18,0,0,7,447,235.0,4.519230769230769,0,True
10928,57,3178,9,191.71929824561403,29,17,0,0,7,447,235.5,4.528846153846154,0,True
10921,57,3187,9,191.59649122807016,21,19,0,0,7,447,236.0,4.538461538461538,0,True
10914,57,3195,8,191.47368421052633,27,26,0,0,7,447,236.5,4.548076923076923,0,True
10911,57,3203,8,191.42105263157896,28,23,0,0,7,447,237.0,4.5576923076923075,0,True
10904,57,3211,8,191.2982456140351,22,21,0,0,7,447,237.5,4.5673076923076925,0,True
10918,56,3217,6,194.96428571428572,28,8,0,1,7,447,238.0,4.576923076923077,0,True
10904,55,3225,8,198.25454545454545,16,22,0,1,7,447,238.5,4.586538461538462,0,True
10898,56,3230,5,194.60714285714286,27,28,1,0,8,447,239.0,4.596153846153846,0,True
10899,56,3237,7,194.625,25,17,0,0,8,447,239.5,4.605769230769231,0,True
10901,56,3244,7,194.66071428571428,28,19,0,0,8,447,240.0,4.615384615384615,0,True
10896,56,3251,7,194.57142857142858,25,23,0,0,8,447,240.5,4.625,0,True
10895,56,3257,6,194.55357142857142,22,17,0,0,8,447,241.0,4.634615384615385,0,True
10890,56,3266,9,194.46428571428572,29,25,0,0,8,447,241.5,4.644230769230769,0,True
10891,56,3271,5,194.48214285714286,26,20,0,0,8,447,242.0,4.653846153846154,0,True
10886,56,3276,5,194.39285714285714,25,25,0,0,8,447,242.5,4.663461538461538,0,True
10883,56,3283,7,194.33928571428572,30,26,0,0,8,447,243.0,4.673076923076923,0,True
10886,56,3291,8,194.39285714285714,32,21,0,0,8,447,243.5,4.6826923076923075,0,True
10875,56,3306,15,194.19642857142858,14,10,0,0,8,447,244.0,4.6923076923076925,0,True
10872,56,3314,8,194.14285714285714,24,19,0,0,8,447,244.5,4.701923076923077,0,True
10871,56,3323,9,194.125,30,22,0,0,8,447,245.0,4.711538461538462,0,True
10886,56,3330,7,194.39285714285714,37,15,0,0,8,447,245.5,4.721153846153846,0,True
10884,56,3340,10,194.35714285714286,24,16,0,0,8,447,246.0,4.730769230769231,0,True
10891,56,3349,9,194.48214285714286,25,9,0,0,8,447,246.5,4.740384615384615,0,True
10881,56,3357,8,194.30357142857142,25,27,0,0,8,447,247.0,4.75,0,True
10882,56,3365,8,194.32142857142858,24,15,0,0,8,447,247.5,4.759615384615385,0,True
10888,56,3374,9,194.42857142857142,25,10,0,0,8,447,248.0,4.769230769230769,0,True
10879,56,3382,8,194.26785714285714,24,25,0,0,8,447,248.5,4.778846153846154,0,True
10864,56,3390,8,194.0,19,26,0,0,8,447,249.0,4.788461538461538,0,True
10860,57,3399,9,190.52631578947367,23,18,1,0,8,447,249.5,4.798076923076923,0,True
10859,57,3407,8,190.50877192982455,26,19,0,0,8,446,250.0,4.8076923076923075,0,True
10854,57,3414,7,190.42105263157896,20,18,0,0,8,446,250.5,4.8173076923076925,0,True
10852,57,3421,7,190.3859649122807,27,22,0,0,8,446,251.0,4.826923076923077,0,True
10840,57,3431,10,190.17543859649123,18,20,0,0,8,446,251.5,4.836538461538462,0,True
10839,57,3442,11,190.1578947368421,24,14,0,0,8,446,252.0,4.846153846153846,0,True
10846,57,3453,11,190.28070175438597,37,19,0,0,8,446,252.5,4.855769230769231,0,True
10834,57,3465,12,190.0701754385965,20,20,0,0,8,446,253.0,4.865384615384615,0,True
10826,57,3474,9,189.9298245614035,19,18,0,0,8,446,253.5,4.875,0,True
10816,57,3484,10,189.75438596491227,26,26,0,0,8,446,254.0,4.884615384615385,0,True
10816,57,3492,8,189.75438596491227,25,17,0,0,8,446,254.5,4.894230769230769,0,True
10810,57,3500,8,189.64912280701753,26,24,0,0,8,446,255.0,4.903846153846154,0,True
10788,57,3508,8,189.26315789473685,16,30,0,0,8,446,255.5,4.913461538461538,0,True
10775,57,3517,9,189.03508771929825,23,27,0,0,8,446,256.0,4.923076923076923,0,True
10781,57,3526,9,189.140350877193,34,19,0,0,8,446,256.5,4.9326923076923075,0,True
10781,57,3533,7,189.140350877193,22,15,0,0,8,446,257.0,4.9423076923076925,0,True
10782,57,3540,7,189.1578947368421,32,24,0,0,8,446,257.5,4.951923076923077,0,True
10783,57,3550,10,189.17543859649123,24,13,0,0,8,446,258.0,4.961538461538462,0,True
10786,58,3557,7,185.9655172413793,27,17,1,0,8,446,258.5,4.971153846153846,0,True
10785,58,3566,9,185.94827586206895,25,17,0,0,8,446,259.0,4.980769230769231,0,True
10783,58,3573,7,185.91379310344828,31,26,0,0,8,446,259.5,4.990384615384615,0,True
10785,58,3580,7,185.94827586206895,23,14,0,0,8,446,260.0,5.0,0,True
10788,58,3586,6,186.0,25,16,0,0,8,446,260.5,5.009615384615385,0,True
10784,59,3595,9,182.77966101694915,27,22,1,0,9,446,261.0,5.019230769230769,0,True
10787,59,3602,7,182.83050847457628,31,21,0,0,9,446,261.5,5.028846153846154,0,True
10770,59,3616,14,182.54237288135593,22,25,0,0,9,446,262.0,5.038461538461538,0,True
10776,59,3622,6,182.64406779661016,30,18,0,0,9,446,262.5,5.048076923076923,0,True
10764,59,3633,11,182.4406779661017,20,21,0,0,9,446,263.0,5.0576923076923075,0,True
10763,59,3640,7,182.42372881355934,26,20,0,0,9,446,263.5,5.0673076923076925,0,True
10761,60,3649,9,179.35,20,13,1,0,9,446,264.0,5.076923076923077,0,True
10753,59,3654,5,182.25423728813558,18,21,0,0,9,446,264.5,5.086538461538462,0,True
10770,59,3661,7,182.54237288135593,41,17,0,0,9,446,265.0,5.096153846153846,0,True
10765,58,3671,10,185.60344827586206,24,19,0,1,9,446,265.5,5.105769230769231,0,True
10762,58,3680,9,185.55172413793105,29,23,0,0,9,446,266.0,5.115384615384615,0,True
10763,58,3689,9,185.56896551724137,30,20,0,0,9,446,266.5,5.125,0,True
10753,58,3696,7,185.39655172413794,20,23,0,0,9,446,267.0,5.134615384615385,0,True
10750,58,3705,9,185.3448275862069,27,21,0,0,9,446,267.5,5.144230769230769,0,True
10756,58,3712,7,185.44827586206895,27,14,0,0,9,446,268.0,5.153846153846154,0,True
10759,58,3722,10,185.5,26,13,0,0,9,446,268.5,5.163461538461538,0,True
10765,59,3733,11,182.45762711864407,31,14,1,0,9,446,269.0,5.173076923076923,0,True
10747,59,3742,9,182.15254237288136,19,28,0,0,9,446,269.5,5.1826923076923075,0,True
10754,59,3752,10,182.27118644067798,35,18,0,0,9,446,270.0,5.1923076923076925,0,True
10742,59,3762,10,182.0677966101695,17,19,0,0,9,446,270.5,5.201923076923077,0,True
10741,59,3772,10,182.05084745762713,26,17,0,0,9,446,271.0,5.211538461538462,0,True
10741,59,3781,9,182.05084745762713,29,20,0,0,9,446,271.5,5.221153846153846,0,True
10732,59,3792,11,181.89830508474577,21,19,0,0,9,446,272.0,5.230769230769231,0,True
10719,59,3800,8,181.67796610169492,13,18,0,0,9,446,272.5,5.240384615384615,0,True
10727,59,3808,8,181.8135593220339,29,13,0,0,9,446,273.0,5.25,0,True
10713,59,3819,11,181.57627118644066,19,22,0,0,9,446,273.5,5.259615384615385,0,True
10703,59,3829,10,181.40677966101694,18,18,0,0,9,446,274.0,5.269230769230769,0,True
10707,59,3839,10,181.47457627118644,27,13,0,0,9,446,274.5,5.278846153846154,0,True
10712,58,3848,9,184.68965517241378,32,18,0,1,9,446,275.0,5.288461538461538,0,True
10701,58,3855,7,184.5,23,27,0,0,9,446,275.5,5.298076923076923,0,True
10706,58,3863,8,184.58620689655172,25,12,0,0,9,445,276.0,5.3076923076923075,0,True
10701,57,3874,11,187.73684210526315,24,18,0,1,9,445,276.5,5.3173076923076925,0,True
10699,57,3882,8,187.7017543859649,20,14,0,0,9,445,277.0,5.326923076923077,0,True
10694,57,3890,8,187.6140350877193,27,24,0,0,9,445,277.5,5.336538461538462,0,True
10701,57,3895,5,187.73684210526315,28,16,0,0,9,445,278.0,5.346153846153846,0,True
10700,57,3901,6,187.71929824561403,26,21,0,0,9,445,278.5,5.355769230769231,0,True
10690,57,3909,8,187.5438596491228,14,16,0,0,9,445,279.0,5.365384615384615,0,True
10673,57,3918,9,187.24561403508773,12,20,0,0,9,445,279.5,5.375,0,True
10667,57,3927,9,187.140350877193,22,19,0,0,9,445,280.0,5.384615384615385,0,True
10674,57,3936,9,187.26315789473685,26,10,0,0,9,445,280.5,5.394230769230769,0,True
10671,57,3944,8,187.21052631578948,21,16,0,0,9,445,281.0,5.403846153846154,0,True
10670,57,3953,9,187.19298245614036,21,13,0,0,9,445,281.5,5.413461538461538,0,True
10654,57,3964,11,186.91228070175438,17,22,0,0,9,444,282.0,5.423076923076923,0,True
10660,57,3973,9,187.01754385964912,33,18,0,0,9,444,282.5,5.4326923076923075,0,True
10660,57,3979,6,187.01754385964912,25,19,0,0,9,444,283.0,5.4423076923076925,0,True
10658,57,3987,8,186.98245614035088,21,15,0,0,9,444,283.5,5.451923076923077,0,True
